date,title,location,price,product_type,link
2025-09-02 23:33:51,"Flat para Venda em João Pessoa, Jardim Oceania, 1 dormitório, 1 suíte, 1 banheiro, 1 vaga","João Pessoa, PB, 58037030",R$ 446.285,Venda,https://pb.olx.com.br/paraiba/imoveis/flat-para-venda-em-joao-pessoa-jardim-oceania-1-dormitorio-1-suite-1-banheiro-1-vaga-1432955124
2025-09-02 23:33:48,"Cobertura para Venda em João Pessoa, Jardim São Paulo, 3 dormitórios, 2 suítes, 3 banheiro","João Pessoa, PB, 58053050",R$ 559.000,Venda,https://pb.olx.com.br/paraiba/imoveis/cobertura-para-venda-em-joao-pessoa-jardim-sao-paulo-3-dormitorios-2-suites-3-banheiro-1432955132
2025-09-02 23:33:46,"Flat para Venda em João Pessoa, Cabo Branco, 1 dormitório, 1 suíte, 1 banheiro, 1 vaga","João Pessoa, PB, 58045360",R$ 395.450,Venda,https://pb.olx.com.br/paraiba/imoveis/flat-para-venda-em-joao-pessoa-cabo-branco-1-dormitorio-1-suite-1-banheiro-1-vaga-1432955333
2025-09-02 23:33:42,"Apartamento para Venda em João Pessoa, Tambaú, 1 dormitório, 1 suíte, 1 banheiro, 1 vaga","João Pessoa, PB, 58039080",R$ 499.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-tambau-1-dormitorio-1-suite-1-banheiro-1-vaga-1432962822
2025-09-02 23:33:39,"Apartamento para Venda em João Pessoa, Miramar, 3 dormitórios, 1 suíte, 2 banheiros, 2 vag","João Pessoa, PB, 58043320",R$ 570.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-miramar-3-dormitorios-1-suite-2-banheiros-2-vag-1432969580
2025-09-02 23:33:35,"Apartamento para Venda em João Pessoa, Bessa, 1 dormitório, 1 suíte, 1 banheiro","João Pessoa, PB, 58035000",R$ 350.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-1-dormitorio-1-suite-1-banheiro-1432969594
2025-09-02 23:33:33,"Apartamento para Venda em João Pessoa, Tambaú, 3 dormitórios, 1 suíte, 2 banheiros","João Pessoa, PB, 58039000",R$ 530.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-tambau-3-dormitorios-1-suite-2-banheiros-1432969579
2025-09-02 23:33:30,"ÓTIMO APARTAMENTO NA JOÃO PESSOA, A VENDA2 DORMITORIOS cód.RP389760","Porto Alegre, RS, 90040000",R$ 450.000,Venda,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/imoveis/otimo-apartamento-na-joao-pessoa-a-venda2-dormitorios-cod-rp389760-1432976357
2025-09-02 23:33:26,"Apartamento para Venda em João Pessoa, Aeroclube, 3 dormitórios, 1 suíte, 2 banheiros, 1 v","João Pessoa, PB, 58036185",R$ 389.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-aeroclube-3-dormitorios-1-suite-2-banheiros-1-v-1433011596
2025-09-02 23:33:22,"Apartamento para Venda em João Pessoa, Manaíra, 3 dormitórios, 1 suíte, 2 banheiros, 1 vag","João Pessoa, PB, 58038000",R$ 769.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-manaira-3-dormitorios-1-suite-2-banheiros-1-vag-1433011593
2025-09-02 23:33:20,"Apartamento para Venda em João Pessoa, Cabo Branco, 1 dormitório, 1 banheiro, 1 vaga","João Pessoa, PB, 58045180",R$ 430.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-cabo-branco-1-dormitorio-1-banheiro-1-vaga-1433011592
2025-09-02 23:33:16,"Apartamento para Venda em João Pessoa, Jardim Oceania, 4 dormitórios, 2 suítes, 3 banheiro","João Pessoa, PB, 58037530",R$ 1.499.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-jardim-oceania-4-dormitorios-2-suites-3-banheiro-1433011742
2025-09-02 23:33:13,Oportunidade Única em JOAO PESSOA - PB | Tipo: Apartamento | Negociação: Venda Online | Si,"João Pessoa, PB, 58081420",R$ 75.305,Venda,https://pb.olx.com.br/paraiba/imoveis/oportunidade-unica-em-joao-pessoa-pb-tipo-apartamento-negociacao-venda-online-si-1433157006
2025-09-02 23:33:10,Oportunidade Única em JOAO PESSOA - PB | Tipo: Apartamento | Negociação: Venda Online | Si,"João Pessoa, PB, 58080020",R$ 71.654,Venda,https://pb.olx.com.br/paraiba/imoveis/oportunidade-unica-em-joao-pessoa-pb-tipo-apartamento-negociacao-venda-online-si-1433157413
2025-09-02 23:33:08,"Apartamento para Venda em João Pessoa, Altiplano Cabo Branco, 4 dormitórios, 4 suítes, 5 b","João Pessoa, PB, 58046060",R$ 2.600.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-altiplano-cabo-branco-4-dormitorios-4-suites-5-b-1433181659
2025-09-02 23:33:05,"Apartamento para Venda em João Pessoa, Aeroclube, 2 dormitórios, 1 suíte, 2 banheiros, 1 v","João Pessoa, PB, 58036685",R$ 825.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-aeroclube-2-dormitorios-1-suite-2-banheiros-1-v-1433181766
2025-09-02 23:33:01,"Apartamento para Venda em João Pessoa, Expedicionários, 2 dormitórios, 1 suíte, 2 banheiro","João Pessoa, PB, 58041230",R$ 550.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-expedicionarios-2-dormitorios-1-suite-2-banheiro-1433182702
2025-09-02 23:32:58,"Apartamento para Venda em João Pessoa, manaira, 4 dormitórios, 4 suítes, 6 banheiros, 2 va","João Pessoa, PB, 58038420",R$ 920.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-manaira-4-dormitorios-4-suites-6-banheiros-2-va-1417140298
2025-09-02 23:32:55,"Apartamento para Venda em João Pessoa, bessa, 2 dormitórios, 1 suíte, 2 banheiros, 1 vaga","João Pessoa, PB, 58036570",R$ 595.483,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-1-vaga-1376162271
2025-09-02 23:32:51,"Apartamento para Venda em João Pessoa, tambaú, 3 dormitórios, 1 suíte, 3 banheiros, 1 vaga","João Pessoa, PB, 58039021",R$ 500.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-tambau-3-dormitorios-1-suite-3-banheiros-1-vaga-1410099157
2025-09-02 23:32:48,"Apartamento para Venda em João Pessoa, bessa, 2 dormitórios, 1 suíte, 2 banheiros, 1 vaga","João Pessoa, PB, 58036175",R$ 430.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-1-vaga-1409441982
2025-09-02 23:32:46,"Apartamento para Venda em João Pessoa, manaira, 2 dormitórios, 1 banheiro, 1 vaga","João Pessoa, PB, 58038330",R$ 460.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-manaira-2-dormitorios-1-banheiro-1-vaga-1404272901
2025-09-02 23:32:44,"Apartamento para Venda em João Pessoa, altiplano cabo branco, 4 dormitórios, 4 suítes, 6 b","João Pessoa, PB, 58046070",R$ 2.981.165,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-altiplano-cabo-branco-4-dormitorios-4-suites-6-b-1356909548
2025-09-02 23:32:40,"Apartamento para Venda em João Pessoa, bessa, 3 dormitórios, 2 suítes, 3 banheiros, 2 vaga","João Pessoa, PB, 58037622",R$ 1.079.165,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-3-dormitorios-2-suites-3-banheiros-2-vaga-1356536504
2025-09-02 23:32:37,"Apartamento para Venda em João Pessoa, bessa, 2 dormitórios, 1 suíte, 2 banheiros, 2 vagas","João Pessoa, PB, 58035190",R$ 435.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-2-vagas-1310380846
2025-09-02 23:32:34,"Apartamento para Venda em João Pessoa, manaira, 3 dormitórios, 1 suíte, 2 banheiros, 2 vag","João Pessoa, PB, 58038490",R$ 979.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-manaira-3-dormitorios-1-suite-2-banheiros-2-vag-1301954868
2025-09-02 23:32:30,"Apartamento para Venda em João Pessoa, Expedicionários, 2 dormitórios, 1 suíte, 2 banheiro","João Pessoa, PB, 58041070",R$ 450.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-expedicionarios-2-dormitorios-1-suite-2-banheiro-1433202935
2025-09-02 23:32:28,"Flat para Venda em João Pessoa, Tambaú, 1 dormitório, 1 suíte, 1 banheiro, 1 vaga","João Pessoa, PB, 58039050",R$ 399.000,Venda,https://pb.olx.com.br/paraiba/imoveis/flat-para-venda-em-joao-pessoa-tambau-1-dormitorio-1-suite-1-banheiro-1-vaga-1433211762
2025-09-02 23:32:24,"Apartamento para Venda em João Pessoa, Brisamar, 4 dormitórios, 3 suítes, 4 banheiros, 3 v","João Pessoa, PB, 58033030",R$ 1.100.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-brisamar-4-dormitorios-3-suites-4-banheiros-3-v-1433230727
2025-09-02 23:32:21,"Apartamento para Venda em João Pessoa, Bessa, 2 dormitórios, 1 suíte, 2 banheiros, 1 vaga","João Pessoa, PB, 58035240",R$ 543.200,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-1-vaga-1433309545
2025-09-02 23:32:19,"Apartamento para Venda em João Pessoa, Bessa, 2 dormitórios, 1 suíte, 2 banheiros, 1 vaga","João Pessoa, PB, 58035170",R$ 524.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-1-vaga-1433309655
2025-09-02 23:32:16,"Apartamento para Venda em João Pessoa, Bessa, 2 dormitórios, 1 suíte, 2 banheiros, 1 vaga","João Pessoa, PB, 58035060",R$ 573.900,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-1-vaga-1433309667
2025-09-02 23:32:13,"Apartamento para Venda em João Pessoa, Bessa, 3 dormitórios, 1 suíte, 2 banheiros, 1 vaga","João Pessoa, PB, 58035240",R$ 717.600,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-3-dormitorios-1-suite-2-banheiros-1-vaga-1433310351
2025-09-02 23:32:09,"Cobertura para Venda em João Pessoa, Jardim Oceania, 2 dormitórios, 1 suíte, 2 banheiros,","João Pessoa, PB, 58037255",R$ 949.900,Venda,https://pb.olx.com.br/paraiba/imoveis/cobertura-para-venda-em-joao-pessoa-jardim-oceania-2-dormitorios-1-suite-2-banheiros-1433430640
2025-09-02 23:32:06,"Apartamento para Venda em João Pessoa, Altiplano Cabo Branco, 3 dormitórios, 1 suíte, 1 ba","João Pessoa, PB, 58046335",R$ 375.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-altiplano-cabo-branco-3-dormitorios-1-suite-1-ba-1433445956
2025-09-02 23:32:02,"Apartamento para Venda em João Pessoa, Bancários, 3 dormitórios, 1 suíte, 1 banheiro, 1 va","João Pessoa, PB, 58051330",R$ 440.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bancarios-3-dormitorios-1-suite-1-banheiro-1-va-1433467280
2025-09-02 23:31:59,"Apartamento para Venda em João Pessoa, Bessa, 1 dormitório, 1 suíte, 1 banheiro, 1 vaga","João Pessoa, PB, 58035110",R$ 420.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-1-dormitorio-1-suite-1-banheiro-1-vaga-1433503564
2025-09-02 23:31:55,"Apartamento para Venda em João Pessoa, Jardim Oceania, 2 dormitórios, 1 suíte, 1 banheiro,","João Pessoa, PB, 58037435",R$ 730.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-jardim-oceania-2-dormitorios-1-suite-1-banheiro-1433504862
2025-09-02 23:31:53,"Apartamento para Venda em João Pessoa, Jardim Oceania, 2 dormitórios, 2 suítes, 1 banheiro","João Pessoa, PB, 58037655",R$ 950.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-jardim-oceania-2-dormitorios-2-suites-1-banheiro-1433505198
2025-09-02 23:31:50,"Apartamento para Venda em João Pessoa, Tambaú, 3 dormitórios, 3 suítes, 1 banheiro, 2 vaga","João Pessoa, PB, 58039230",R$ 1.000.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-tambau-3-dormitorios-3-suites-1-banheiro-2-vaga-1433505356
2025-09-02 23:31:47,"Cobertura para Venda em João Pessoa, Bessa, 2 dormitórios, 1 suíte, 2 banheiros, 1 vaga","João Pessoa, PB, 58035260",R$ 322.031,Venda,https://pb.olx.com.br/paraiba/imoveis/cobertura-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-1-vaga-1433516675
2025-09-02 23:31:44,"Apartamento para Venda em João Pessoa, Jardim Oceania, 1 dormitório, 1 suíte, 2 banheiros,","João Pessoa, PB, 58037550",R$ 575.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-jardim-oceania-1-dormitorio-1-suite-2-banheiros-1433521500
2025-09-02 23:31:42,"Apartamento para Venda em João Pessoa, Altiplano Cabo Branco, 3 dormitórios, 2 suítes, 3 b","João Pessoa, PB, 58046033",R$ 1.890.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-altiplano-cabo-branco-3-dormitorios-2-suites-3-b-1433521564
2025-09-02 23:31:38,"Apartamento para Venda em João Pessoa, Bessa, 3 dormitórios, 2 suítes, 2 banheiros, 2 vaga","João Pessoa, PB, 58035110",R$ 680.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-3-dormitorios-2-suites-2-banheiros-2-vaga-1433524640
2025-09-02 23:31:36,"Flat para Venda em João Pessoa, bessa, 1 dormitório, 1 banheiro, 1 vaga","João Pessoa, PB, 58037030",R$ 430.000,Venda,https://pb.olx.com.br/paraiba/imoveis/flat-para-venda-em-joao-pessoa-bessa-1-dormitorio-1-banheiro-1-vaga-1409809851
2025-09-02 23:31:33,"Apartamento para Venda em João Pessoa, manaira, 2 dormitórios, 2 suítes, 3 banheiros, 1 va","João Pessoa, PB, 58038310",R$ 841.632,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-manaira-2-dormitorios-2-suites-3-banheiros-1-va-1419710366
2025-09-02 23:31:30,"Flat para Venda em João Pessoa, manaira, 1 dormitório, 1 banheiro, 1 vaga","João Pessoa, PB, 58038170",R$ 426.428,Venda,https://pb.olx.com.br/paraiba/imoveis/flat-para-venda-em-joao-pessoa-manaira-1-dormitorio-1-banheiro-1-vaga-1390861023
2025-09-02 23:31:26,"Apartamento para Venda em João Pessoa, manaira, 2 dormitórios, 1 banheiro, 1 vaga","João Pessoa, PB, 58038000",R$ 630.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-manaira-2-dormitorios-1-banheiro-1-vaga-1415288307
2025-09-02 23:31:22,"Apartamento para Venda em João Pessoa, bessa, 2 dormitórios, 1 suíte, 2 banheiros, 1 vaga","João Pessoa, PB, 58037740",R$ 548.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-1-vaga-1351259813
2025-09-02 23:31:18,"Apartamento para Venda em João Pessoa, bessa, 3 dormitórios, 2 suítes, 3 banheiros, 2 vaga","João Pessoa, PB, 58036845",R$ 1.139.929,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-3-dormitorios-2-suites-3-banheiros-2-vaga-1345583617
2025-09-02 23:31:15,"Apartamento para Venda em João Pessoa, tambaú, 3 dormitórios, 3 suítes, 2 banheiros, 2 vag","João Pessoa, PB, 58039190",R$ 1.780.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-tambau-3-dormitorios-3-suites-2-banheiros-2-vag-1302861042
2025-09-02 23:31:13,"Apartamento para Venda em João Pessoa, manaira, 4 dormitórios, 4 suítes, 5 banheiros, 2 va","João Pessoa, PB, 58038461",R$ 750.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-manaira-4-dormitorios-4-suites-5-banheiros-2-va-1387494545
2025-09-02 23:31:09,"Apartamento para Venda em João Pessoa, bessa, 2 dormitórios, 1 suíte, 2 banheiros, 2 vagas","João Pessoa, PB, 58037603",R$ 570.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-2-vagas-1372236128
2025-09-02 23:31:06,"Apartamento para Venda em João Pessoa, bessa, 3 dormitórios, 2 suítes, 4 banheiros, 2 vaga","João Pessoa, PB, 58037603",R$ 1.302.901,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-3-dormitorios-2-suites-4-banheiros-2-vaga-1136426872
2025-09-02 23:31:03,"Flat para Venda em João Pessoa, cabo branco, 1 dormitório, 1 banheiro, 1 vaga","João Pessoa, PB, 58045200",R$ 489.000,Venda,https://pb.olx.com.br/paraiba/imoveis/flat-para-venda-em-joao-pessoa-cabo-branco-1-dormitorio-1-banheiro-1-vaga-1433528681
2025-09-02 23:31:00,"Apartamento para Venda em João Pessoa, Bessa, 2 dormitórios, 1 suíte, 2 banheiros, 1 vaga","João Pessoa, PB, 58035110",R$ 450.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-1-vaga-1433532911
2025-09-02 23:30:57,"Apartamento para Venda em João Pessoa, Bessa, 1 dormitório, 1 suíte, 1 banheiro","João Pessoa, PB, 58035010",R$ 350.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-1-dormitorio-1-suite-1-banheiro-1433547278
2025-09-02 23:30:54,"Apartamento para Venda em João Pessoa, Bessa, 2 dormitórios, 1 suíte, 2 banheiros, 1 vaga","João Pessoa, PB, 58035010",R$ 890.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-1-vaga-1433648288
2025-09-02 23:30:51,"Apartamento para Venda em João Pessoa, Jardim Oceania, 3 dormitórios, 1 suíte, 2 banheiros","João Pessoa, PB, 58037545",R$ 700.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-jardim-oceania-3-dormitorios-1-suite-2-banheiros-1433648525
2025-09-02 23:30:47,"Apartamento para Venda em João Pessoa, manaira, 4 dormitórios, 4 suítes, 6 banheiros, 2 va","João Pessoa, PB, 58038420",R$ 799.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-manaira-4-dormitorios-4-suites-6-banheiros-2-va-1418460626
2025-09-02 23:30:44,"Apartamento para Venda em João Pessoa, bessa, 2 dormitórios, 1 suíte, 2 banheiros, 2 vagas","João Pessoa, PB, 58037050",R$ 480.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-2-vagas-1426326904
2025-09-02 23:30:40,"Apartamento para Venda em João Pessoa, bessa, 3 dormitórios, 1 suíte, 2 banheiros, 1 vaga","João Pessoa, PB, 58037603",R$ 750.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-3-dormitorios-1-suite-2-banheiros-1-vaga-1372236227
2025-09-02 23:30:37,"Apartamento para Venda em João Pessoa, tambaú, 3 dormitórios, 2 suítes, 3 banheiros, 1 vag","João Pessoa, PB, 58039101",R$ 999.075,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-tambau-3-dormitorios-2-suites-3-banheiros-1-vag-1212137723
2025-09-02 23:30:33,"Apartamento para Venda em João Pessoa, tambaú, 3 dormitórios, 2 suítes, 3 banheiros, 1 vag","João Pessoa, PB, 58039190",R$ 1.080.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-tambau-3-dormitorios-2-suites-3-banheiros-1-vag-1302861268
2025-09-02 23:30:29,"Apartamento para Venda em João Pessoa, Jardim Luna, 3 dormitórios, 3 suítes, 5 banheiros,","João Pessoa, PB, 58034134",R$ 1.157.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-jardim-luna-3-dormitorios-3-suites-5-banheiros-1290081849
2025-09-02 23:30:27,"Apartamento para Venda em João Pessoa, cabo branco, 2 dormitórios, 2 suítes, 2 banheiros,","João Pessoa, PB, 58045010",R$ 1.200.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-cabo-branco-2-dormitorios-2-suites-2-banheiros-1418104035
2025-09-02 23:30:24,"Apartamento para Venda em João Pessoa, manaira, 3 dormitórios, 1 suíte, 3 banheiros, 2 vag","João Pessoa, PB, 58038421",R$ 975.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-manaira-3-dormitorios-1-suite-3-banheiros-2-vag-1309329943
2025-09-02 23:30:22,"Flat para Venda em João Pessoa, bessa, 1 dormitório, 1 banheiro, 1 vaga","João Pessoa, PB, 58037640",R$ 338.530,Venda,https://pb.olx.com.br/paraiba/imoveis/flat-para-venda-em-joao-pessoa-bessa-1-dormitorio-1-banheiro-1-vaga-1429772680
2025-09-02 23:30:20,"Apartamento para Venda em João Pessoa, bessa, 2 dormitórios, 1 suíte, 2 banheiros, 1 vaga","João Pessoa, PB, 58036520",R$ 445.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-1-vaga-1356536963
2025-09-02 23:30:16,"Apartamento para Venda em João Pessoa, Bancários, 2 dormitórios, 1 suíte, 1 banheiro, 1 va","João Pessoa, PB, 58051800",R$ 260.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bancarios-2-dormitorios-1-suite-1-banheiro-1-va-1433754221
2025-09-02 23:30:13,"Flat para Venda em João Pessoa, Bancários, 1 dormitório, 1 banheiro, 1 vaga","João Pessoa, PB, 58051260",R$ 185.000,Venda,https://pb.olx.com.br/paraiba/imoveis/flat-para-venda-em-joao-pessoa-bancarios-1-dormitorio-1-banheiro-1-vaga-1433756225
2025-09-02 23:30:11,João Agripino - Alugo apartamento alto padrão! Mobiliado,"João Agripino, João Pessoa, PB, 58034575",R$ 7.000,Aluguel,https://pb.olx.com.br/paraiba/imoveis/joao-agripino-alugo-apartamento-alto-padrao-mobiliado-1425610345
2025-09-02 23:30:06,Oportunidade João Paulo II,"João Pessoa, PB, 58076698",R$ 40.000,Venda,https://pb.olx.com.br/paraiba/imoveis/oportunidade-joao-paulo-ii-1430913035
2025-09-02 23:30:03,"No João Paulo II, apto já avaliado! + documentação inclusa!","João Paulo II, João Pessoa, PB, 58076702",R$ 115.000,Venda,https://pb.olx.com.br/paraiba/imoveis/no-joao-paulo-ii-apto-ja-avaliado-documentacao-inclusa-1433341991
2025-09-02 23:30:01,João Pessoa - Conjunto Comercial/Sala - Centro,"João Pessoa, PB, 58013123",R$ 190.001,Venda,https://pb.olx.com.br/paraiba/comercio-e-industria/joao-pessoa-conjunto-comercial-sala-centro-1072615078
2025-09-02 23:29:57,João Pessoa - Prédio Inteiro - Mangabeira,"João Pessoa, PB, 58055000",R$ 25.001,Aluguel,https://pb.olx.com.br/paraiba/comercio-e-industria/joao-pessoa-predio-inteiro-mangabeira-1122352789
2025-09-02 23:29:54,João Pessoa - Prédio Inteiro - Mangabeira,"João Pessoa, PB, 58055000",R$ 4.000.000,Venda,https://pb.olx.com.br/paraiba/comercio-e-industria/joao-pessoa-predio-inteiro-mangabeira-1122352895
2025-09-02 23:29:52,João Pessoa Casa Condomínio 03 quartos R$ 825 mil,"João Pessoa, PB, 58033455",R$ 825.000,Venda,https://pb.olx.com.br/paraiba/imoveis/joao-pessoa-casa-condominio-03-quartos-r-825-mil-1407769415
2025-09-02 23:29:49,"Joao Pessoa, Ótima Área Com 54.000 Metros  em   João Pessoa - PB","João Pessoa, PB, 58062184",R$ 15.000.000,Venda,https://pb.olx.com.br/paraiba/terrenos/joao-pessoa-otima-area-com-54-000-metros-em-joao-pessoa-pb-1418248296
2025-09-02 23:29:45,JOAO PESSOA OPORTUNIDADE UNICA TERRENO NA PRAIA PRONTO PARA CONSTRUIR,"Asa Norte, Brasília, DF, 70002900",R$ 320.000,Venda,https://df.olx.com.br/distrito-federal-e-regiao/terrenos/joao-pessoa-oportunidade-unica-terreno-na-praia-pronto-para-construir-1426589612
2025-09-02 23:29:43,"João Pessoa, Centro, Prédio com 904 metros (BARATO).","João Pessoa, PB, 58010820",R$ 1.100.000,Venda,https://pb.olx.com.br/paraiba/comercio-e-industria/joao-pessoa-centro-predio-com-904-metros-barato-1430613536
2025-09-02 23:29:39,João Pessoa - Apartamento Padrão - Cabo Branco,"João Pessoa, PB, 58045230",R$ 2.200.001,Venda,https://pb.olx.com.br/paraiba/imoveis/joao-pessoa-apartamento-padrao-cabo-branco-1093243206
2025-09-02 23:29:37,João Pessoa - Apartamento Padrão - Jardim Oceania,"João Pessoa, PB, 58037030",R$ 2.800.001,Venda,https://pb.olx.com.br/paraiba/imoveis/joao-pessoa-apartamento-padrao-jardim-oceania-1124908369
2025-09-02 23:29:33,João Pessoa Flat R$ 279 mil,"João Pessoa, PB, 58042000",R$ 279.000,Venda,https://pb.olx.com.br/paraiba/imoveis/joao-pessoa-flat-r-279-mil-1407247897
2025-09-02 23:29:30,Oportunidade na João Pessoa - de frente para a Redenção,"Porto Alegre, RS, 90040000",R$ 139.000,Venda,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/imoveis/oportunidade-na-joao-pessoa-de-frente-para-a-redencao-1415772173
2025-09-02 23:29:27,João Pessoa: Elegante Apto. Temporada 3 Quartos com Vista Mar,"João Pessoa, PB, 58037603",R$ 6.500,Aluguel,https://pb.olx.com.br/paraiba/imoveis/joao-pessoa-elegante-apto-temporada-3-quartos-com-vista-mar-1420145484
2025-09-02 23:29:24,João Pessoa - Apartamento com 4 quartos Bessa I,"Bessa, João Pessoa, PB, 58035300",R$ 810.000,Venda,https://pb.olx.com.br/paraiba/imoveis/joao-pessoa-apartamento-com-4-quartos-bessa-i-1429111364
